district_code,origin_state,pct_share,source_method
CO-05,Wisconsin,1.9946888405570709,State_Proxy
CO-05,Wyoming,1.6285953465271186,State_Proxy
CO-05,Puerto Rico,0.2411250365492684,State_Proxy
CO-06,Alabama,1.505629588685548,State_Proxy
CO-06,Alaska,1.0209762760200751,State_Proxy
CO-06,Arizona,3.1830908064070367,State_Proxy
CO-06,Arkansas,1.1960122244785971,State_Proxy
CO-06,California,14.218766897778204,State_Proxy
CO-06,Connecticut,0.3857199504932649,State_Proxy
CO-06,Delaware,0.9745136443926413,State_Proxy
CO-06,DC,1.7199184500706954,State_Proxy
CO-06,Florida,4.4820417923360685,State_Proxy
CO-06,Georgia,2.164918309881721,State_Proxy
CO-06,Hawaii,0.5307154043650841,State_Proxy
CO-06,Idaho,1.7067006324525462,State_Proxy
CO-06,Illinois,4.419157023667904,State_Proxy
CO-06,Indiana,0.919239134353108,State_Proxy
CO-06,Iowa,0.7041491931123154,State_Proxy
CO-06,Kansas,2.511785887376183,State_Proxy
CO-06,Kentucky,0.3757064522976973,State_Proxy
CO-06,Louisiana,0.38491887063761954,State_Proxy
CO-06,Maine,0.160215971129082,State_Proxy
CO-06,Maryland,1.234063517621754,State_Proxy
CO-06,Massachusetts,1.9958904603405392,State_Proxy
CO-06,Michigan,1.5132398473141795,State_Proxy
CO-06,Minnesota,1.8032307550578177,State_Proxy
CO-06,Mississippi,0.42737610298682627,State_Proxy
CO-06,Missouri,2.3631855741539596,State_Proxy
CO-06,Montana,0.4470025594501388,State_Proxy
CO-06,Nebraska,1.3602335948859063,State_Proxy
CO-06,Nevada,0.8920024192611641,State_Proxy
CO-06,New Hampshire,0.6212374280530154,State_Proxy
CO-06,New Jersey,1.6594369209694668,State_Proxy
CO-06,New Mexico,1.7940183367178957,State_Proxy
CO-06,New York,3.384562390101857,State_Proxy
CO-06,North Carolina,2.2578435731365882,State_Proxy
CO-06,North Dakota,0.4714354950473238,State_Proxy
CO-06,Ohio,2.7485049847194016,State_Proxy
CO-06,Oklahoma,1.7327357277610218,State_Proxy
CO-06,Oregon,2.8153951526657934,State_Proxy
CO-06,Pennsylvania,1.864513364014692,State_Proxy
CO-06,Rhode Island,0.33605299944324946,State_Proxy
CO-06,South Carolina,0.4053464069565775,State_Proxy
CO-06,South Dakota,0.5779791158481633,State_Proxy
CO-06,Tennessee,2.390021749318081,State_Proxy
CO-06,Texas,9.868102201767984,State_Proxy
CO-06,Utah,1.9085727560751893,State_Proxy
CO-06,Vermont,0.48986033172716825,State_Proxy
CO-06,Virginia,2.804180034686758,State_Proxy
CO-06,Washington,3.0380953525352172,State_Proxy
CO-06,West Virginia,0.3672951138134205,State_Proxy
CO-06,Wisconsin,1.9946888405570709,State_Proxy
CO-06,Wyoming,1.6285953465271186,State_Proxy
CO-06,Puerto Rico,0.2411250365492684,State_Proxy
CO-07,Alabama,1.505629588685548,State_Proxy
CO-07,Alaska,1.0209762760200751,State_Proxy
CO-07,Arizona,3.1830908064070367,State_Proxy
CO-07,Arkansas,1.1960122244785971,State_Proxy
CO-07,California,14.218766897778204,State_Proxy
CO-07,Connecticut,0.3857199504932649,State_Proxy
CO-07,Delaware,0.9745136443926413,State_Proxy
CO-07,DC,1.7199184500706954,State_Proxy
CO-07,Florida,4.4820417923360685,State_Proxy
CO-07,Georgia,2.164918309881721,State_Proxy
CO-07,Hawaii,0.5307154043650841,State_Proxy
CO-07,Idaho,1.7067006324525462,State_Proxy
CO-07,Illinois,4.419157023667904,State_Proxy
CO-07,Indiana,0.919239134353108,State_Proxy
CO-07,Iowa,0.7041491931123154,State_Proxy
CO-07,Kansas,2.511785887376183,State_Proxy
CO-07,Kentucky,0.3757064522976973,State_Proxy
CO-07,Louisiana,0.38491887063761954,State_Proxy
CO-07,Maine,0.160215971129082,State_Proxy
CO-07,Maryland,1.234063517621754,State_Proxy
CO-07,Massachusetts,1.9958904603405392,State_Proxy
CO-07,Michigan,1.5132398473141795,State_Proxy
CO-07,Minnesota,1.8032307550578177,State_Proxy
CO-07,Mississippi,0.42737610298682627,State_Proxy
CO-07,Missouri,2.3631855741539596,State_Proxy
CO-07,Montana,0.4470025594501388,State_Proxy
CO-07,Nebraska,1.3602335948859063,State_Proxy
CO-07,Nevada,0.8920024192611641,State_Proxy
CO-07,New Hampshire,0.6212374280530154,State_Proxy
CO-07,New Jersey,1.6594369209694668,State_Proxy
CO-07,New Mexico,1.7940183367178957,State_Proxy
CO-07,New York,3.384562390101857,State_Proxy
CO-07,North Carolina,2.2578435731365882,State_Proxy
CO-07,North Dakota,0.4714354950473238,State_Proxy
CO-07,Ohio,2.7485049847194016,State_Proxy
CO-07,Oklahoma,1.7327357277610218,State_Proxy
CO-07,Oregon,2.8153951526657934,State_Proxy
CO-07,Pennsylvania,1.864513364014692,State_Proxy
CO-07,Rhode Island,0.33605299944324946,State_Proxy
CO-07,South Carolina,0.4053464069565775,State_Proxy
CO-07,South Dakota,0.5779791158481633,State_Proxy
CO-07,Tennessee,2.390021749318081,State_Proxy
CO-07,Texas,9.868102201767984,State_Proxy
CO-07,Utah,1.9085727560751893,State_Proxy
CO-07,Vermont,0.48986033172716825,State_Proxy
CO-07,Virginia,2.804180034686758,State_Proxy
CO-07,Washington,3.0380953525352172,State_Proxy
CO-07,West Virginia,0.3672951138134205,State_Proxy
CO-07,Wisconsin,1.9946888405570709,State_Proxy
CO-07,Wyoming,1.6285953465271186,State_Proxy
CO-07,Puerto Rico,0.2411250365492684,State_Proxy
CO-08,Alabama,1.505629588685548,State_Proxy
CO-08,Alaska,1.0209762760200751,State_Proxy
CO-08,Arizona,3.1830908064070367,State_Proxy
CO-08,Arkansas,1.1960122244785971,State_Proxy
CO-08,California,14.218766897778204,State_Proxy
CO-08,Connecticut,0.3857199504932649,State_Proxy
CO-08,Delaware,0.9745136443926413,State_Proxy
CO-08,DC,1.7199184500706954,State_Proxy
CO-08,Florida,4.4820417923360685,State_Proxy
CO-08,Georgia,2.164918309881721,State_Proxy
CO-08,Hawaii,0.5307154043650841,State_Proxy
CO-08,Idaho,1.7067006324525462,State_Proxy
CO-08,Illinois,4.419157023667904,State_Proxy
CO-08,Indiana,0.919239134353108,State_Proxy
CO-08,Iowa,0.7041491931123154,State_Proxy
CO-08,Kansas,2.511785887376183,State_Proxy
CO-08,Kentucky,0.3757064522976973,State_Proxy
CO-08,Louisiana,0.38491887063761954,State_Proxy
CO-08,Maine,0.160215971129082,State_Proxy
CO-08,Maryland,1.234063517621754,State_Proxy
CO-08,Massachusetts,1.9958904603405392,State_Proxy
CO-08,Michigan,1.5132398473141795,State_Proxy
CO-08,Minnesota,1.8032307550578177,State_Proxy
CO-08,Mississippi,0.42737610298682627,State_Proxy
CO-08,Missouri,2.3631855741539596,State_Proxy
CO-08,Montana,0.4470025594501388,State_Proxy
CO-08,Nebraska,1.3602335948859063,State_Proxy
CO-08,Nevada,0.8920024192611641,State_Proxy
CO-08,New Hampshire,0.6212374280530154,State_Proxy
CO-08,New Jersey,1.6594369209694668,State_Proxy
CO-08,New Mexico,1.7940183367178957,State_Proxy
CO-08,New York,3.384562390101857,State_Proxy
CO-08,North Carolina,2.2578435731365882,State_Proxy
CO-08,North Dakota,0.4714354950473238,State_Proxy
CO-08,Ohio,2.7485049847194016,State_Proxy
CO-08,Oklahoma,1.7327357277610218,State_Proxy
CO-08,Oregon,2.8153951526657934,State_Proxy
CO-08,Pennsylvania,1.864513364014692,State_Proxy
CO-08,Rhode Island,0.33605299944324946,State_Proxy
CO-08,South Carolina,0.4053464069565775,State_Proxy
CO-08,South Dakota,0.5779791158481633,State_Proxy
CO-08,Tennessee,2.390021749318081,State_Proxy
CO-08,Texas,9.868102201767984,State_Proxy
CO-08,Utah,1.9085727560751893,State_Proxy
CO-08,Vermont,0.48986033172716825,State_Proxy
CO-08,Virginia,2.804180034686758,State_Proxy
CO-08,Washington,3.0380953525352172,State_Proxy
CO-08,West Virginia,0.3672951138134205,State_Proxy
CO-08,Wisconsin,1.9946888405570709,State_Proxy
CO-08,Wyoming,1.6285953465271186,State_Proxy
CO-08,Puerto Rico,0.2411250365492684,State_Proxy
CT-01,Alabama,1.5767037521950373,State_Proxy
CT-01,Alaska,0.06018900588859449,State_Proxy
CT-01,Arizona,0.6471869396062274,State_Proxy
CT-01,Arkansas,0.16939792378954946,State_Proxy
CT-01,California,4.879032508268232,State_Proxy
CT-01,Colorado,1.0176285531679894,State_Proxy
CT-01,Delaware,1.7746449158905182,State_Proxy
CT-01,DC,1.2161902220788166,State_Proxy
CT-01,Florida,4.888960591713774,State_Proxy
CT-01,Georgia,3.3271489646870482,State_Proxy
CT-01,Hawaii,0.17063893422024212,State_Proxy
CT-01,Idaho,0.38347222308403506,State_Proxy
CT-01,Illinois,2.1686657276354406,State_Proxy
CT-01,Indiana,0.5373575164899261,State_Proxy
CT-01,Iowa,0.07570163627225286,State_Proxy
CT-01,Kansas,0.3325907954256356,State_Proxy
CT-01,Kentucky,0.2091102575717149,State_Proxy
CT-01,Louisiana,0.05770698502720915,State_Proxy
CT-01,Maine,0.6341563300839544,State_Proxy
CT-01,Maryland,1.7920190619202154,State_Proxy
CT-01,Massachusetts,13.298667775302652,State_Proxy
CT-01,Michigan,2.1258508677765438,State_Proxy
CT-01,Minnesota,0.5143988235221117,State_Proxy
CT-01,Mississippi,0.1830490385271688,State_Proxy
CT-01,Missouri,1.5754627417643445,State_Proxy
CT-01,Montana,0.03350728162870209,State_Proxy
CT-01,Nebraska,0.055224964165823814,State_Proxy
CT-01,Nevada,0.8196873894725084,State_Proxy
CT-01,New Hampshire,0.9276552969427708,State_Proxy
CT-01,New Jersey,5.361165060592334,State_Proxy
CT-01,New Mexico,0.129685590007384,State_Proxy
CT-01,New York,31.99386940847238,State_Proxy
CT-01,North Carolina,2.540968856843242,State_Proxy
CT-01,North Dakota,0.4076719264825421,State_Proxy
CT-01,Ohio,0.398364348252347,State_Proxy
CT-01,Oklahoma,1.9502478918335306,State_Proxy
CT-01,Oregon,0.12658306393065233,State_Proxy
CT-01,Pennsylvania,1.8826128233607804,State_Proxy
CT-01,Rhode Island,2.3442687035784537,State_Proxy
CT-01,South Carolina,0.5131578130914191,State_Proxy
CT-01,Tennessee,0.11913700134649632,State_Proxy
CT-01,Texas,1.7330710664623137,State_Proxy
CT-01,Utah,0.27860684169050437,State_Proxy
CT-01,Vermont,0.5317729695518091,State_Proxy
CT-01,Virginia,2.214583113571069,State_Proxy
CT-01,Washington,1.0436897722125356,State_Proxy
CT-01,Wisconsin,0.6422228978834568,State_Proxy
CT-01,Puerto Rico,0.3363138267177136,State_Proxy
CT-02,Alabama,1.5767037521950373,State_Proxy
CT-02,Alaska,0.06018900588859449,State_Proxy
CT-02,Arizona,0.6471869396062274,State_Proxy
CT-02,Arkansas,0.16939792378954946,State_Proxy
CT-02,California,4.879032508268232,State_Proxy
CT-02,Colorado,1.0176285531679894,State_Proxy
CT-02,Delaware,1.7746449158905182,State_Proxy
CT-02,DC,1.2161902220788166,State_Proxy
CT-02,Florida,4.888960591713774,State_Proxy
CT-02,Georgia,3.3271489646870482,State_Proxy
CT-02,Hawaii,0.17063893422024212,State_Proxy
CT-02,Idaho,0.38347222308403506,State_Proxy
CT-02,Illinois,2.1686657276354406,State_Proxy
CT-02,Indiana,0.5373575164899261,State_Proxy
CT-02,Iowa,0.07570163627225286,State_Proxy
CT-02,Kansas,0.3325907954256356,State_Proxy
CT-02,Kentucky,0.2091102575717149,State_Proxy
CT-02,Louisiana,0.05770698502720915,State_Proxy
CT-02,Maine,0.6341563300839544,State_Proxy
CT-02,Maryland,1.7920190619202154,State_Proxy
CT-02,Massachusetts,13.298667775302652,State_Proxy
CT-02,Michigan,2.1258508677765438,State_Proxy
CT-02,Minnesota,0.5143988235221117,State_Proxy
CT-02,Mississippi,0.1830490385271688,State_Proxy
CT-02,Missouri,1.5754627417643445,State_Proxy
CT-02,Montana,0.03350728162870209,State_Proxy
CT-02,Nebraska,0.055224964165823814,State_Proxy
CT-02,Nevada,0.8196873894725084,State_Proxy
CT-02,New Hampshire,0.9276552969427708,State_Proxy
CT-02,New Jersey,5.361165060592334,State_Proxy
CT-02,New Mexico,0.129685590007384,State_Proxy
CT-02,New York,31.99386940847238,State_Proxy
CT-02,North Carolina,2.540968856843242,State_Proxy
CT-02,North Dakota,0.4076719264825421,State_Proxy
CT-02,Ohio,0.398364348252347,State_Proxy
CT-02,Oklahoma,1.9502478918335306,State_Proxy
CT-02,Oregon,0.12658306393065233,State_Proxy
CT-02,Pennsylvania,1.8826128233607804,State_Proxy
CT-02,Rhode Island,2.3442687035784537,State_Proxy
CT-02,South Carolina,0.5131578130914191,State_Proxy
CT-02,Tennessee,0.11913700134649632,State_Proxy
CT-02,Texas,1.7330710664623137,State_Proxy
CT-02,Utah,0.27860684169050437,State_Proxy
CT-02,Vermont,0.5317729695518091,State_Proxy
CT-02,Virginia,2.214583113571069,State_Proxy
CT-02,Washington,1.0436897722125356,State_Proxy
CT-02,Wisconsin,0.6422228978834568,State_Proxy
CT-02,Puerto Rico,0.3363138267177136,State_Proxy
CT-03,Alabama,1.5767037521950373,State_Proxy
CT-03,Alaska,0.06018900588859449,State_Proxy
CT-03,Arizona,0.6471869396062274,State_Proxy
CT-03,Arkansas,0.16939792378954946,State_Proxy
CT-03,California,4.879032508268232,State_Proxy
CT-03,Colorado,1.0176285531679894,State_Proxy
CT-03,Delaware,1.7746449158905182,State_Proxy
CT-03,DC,1.2161902220788166,State_Proxy
CT-03,Florida,4.888960591713774,State_Proxy
CT-03,Georgia,3.3271489646870482,State_Proxy
CT-03,Hawaii,0.17063893422024212,State_Proxy
CT-03,Idaho,0.38347222308403506,State_Proxy
CT-03,Illinois,2.1686657276354406,State_Proxy
CT-03,Indiana,0.5373575164899261,State_Proxy
CT-03,Iowa,0.07570163627225286,State_Proxy
CT-03,Kansas,0.3325907954256356,State_Proxy
CT-03,Kentucky,0.2091102575717149,State_Proxy
CT-03,Louisiana,0.05770698502720915,State_Proxy
CT-03,Maine,0.6341563300839544,State_Proxy
CT-03,Maryland,1.7920190619202154,State_Proxy
CT-03,Massachusetts,13.298667775302652,State_Proxy
CT-03,Michigan,2.1258508677765438,State_Proxy
CT-03,Minnesota,0.5143988235221117,State_Proxy
CT-03,Mississippi,0.1830490385271688,State_Proxy
CT-03,Missouri,1.5754627417643445,State_Proxy
CT-03,Montana,0.03350728162870209,State_Proxy
CT-03,Nebraska,0.055224964165823814,State_Proxy
CT-03,Nevada,0.8196873894725084,State_Proxy
CT-03,New Hampshire,0.9276552969427708,State_Proxy
CT-03,New Jersey,5.361165060592334,State_Proxy
CT-03,New Mexico,0.129685590007384,State_Proxy
CT-03,New York,31.99386940847238,State_Proxy
CT-03,North Carolina,2.540968856843242,State_Proxy
CT-03,North Dakota,0.4076719264825421,State_Proxy
CT-03,Ohio,0.398364348252347,State_Proxy
CT-03,Oklahoma,1.9502478918335306,State_Proxy
CT-03,Oregon,0.12658306393065233,State_Proxy
CT-03,Pennsylvania,1.8826128233607804,State_Proxy
CT-03,Rhode Island,2.3442687035784537,State_Proxy
CT-03,South Carolina,0.5131578130914191,State_Proxy
CT-03,Tennessee,0.11913700134649632,State_Proxy
CT-03,Texas,1.7330710664623137,State_Proxy
CT-03,Utah,0.27860684169050437,State_Proxy
CT-03,Vermont,0.5317729695518091,State_Proxy
CT-03,Virginia,2.214583113571069,State_Proxy
CT-03,Washington,1.0436897722125356,State_Proxy
CT-03,Wisconsin,0.6422228978834568,State_Proxy
CT-03,Puerto Rico,0.3363138267177136,State_Proxy
CT-04,Alabama,1.5767037521950373,State_Proxy
CT-04,Alaska,0.06018900588859449,State_Proxy
CT-04,Arizona,0.6471869396062274,State_Proxy
CT-04,Arkansas,0.16939792378954946,State_Proxy
CT-04,California,4.879032508268232,State_Proxy
CT-04,Colorado,1.0176285531679894,State_Proxy
CT-04,Delaware,1.7746449158905182,State_Proxy
CT-04,DC,1.2161902220788166,State_Proxy
CT-04,Florida,4.888960591713774,State_Proxy
CT-04,Georgia,3.3271489646870482,State_Proxy
CT-04,Hawaii,0.17063893422024212,State_Proxy
CT-04,Idaho,0.38347222308403506,State_Proxy
CT-04,Illinois,2.1686657276354406,State_Proxy
CT-04,Indiana,0.5373575164899261,State_Proxy
CT-04,Iowa,0.07570163627225286,State_Proxy
CT-04,Kansas,0.3325907954256356,State_Proxy
CT-04,Kentucky,0.2091102575717149,State_Proxy
CT-04,Louisiana,0.05770698502720915,State_Proxy
CT-04,Maine,0.6341563300839544,State_Proxy
CT-04,Maryland,1.7920190619202154,State_Proxy
CT-04,Massachusetts,13.298667775302652,State_Proxy
CT-04,Michigan,2.1258508677765438,State_Proxy
CT-04,Minnesota,0.5143988235221117,State_Proxy
CT-04,Mississippi,0.1830490385271688,State_Proxy
CT-04,Missouri,1.5754627417643445,State_Proxy
CT-04,Montana,0.03350728162870209,State_Proxy
CT-04,Nebraska,0.055224964165823814,State_Proxy
CT-04,Nevada,0.8196873894725084,State_Proxy
CT-04,New Hampshire,0.9276552969427708,State_Proxy
CT-04,New Jersey,5.361165060592334,State_Proxy
CT-04,New Mexico,0.129685590007384,State_Proxy
CT-04,New York,31.99386940847238,State_Proxy
CT-04,North Carolina,2.540968856843242,State_Proxy
CT-04,North Dakota,0.4076719264825421,State_Proxy
CT-04,Ohio,0.398364348252347,State_Proxy
CT-04,Oklahoma,1.9502478918335306,State_Proxy
CT-04,Oregon,0.12658306393065233,State_Proxy
CT-04,Pennsylvania,1.8826128233607804,State_Proxy
CT-04,Rhode Island,2.3442687035784537,State_Proxy
CT-04,South Carolina,0.5131578130914191,State_Proxy
CT-04,Tennessee,0.11913700134649632,State_Proxy
CT-04,Texas,1.7330710664623137,State_Proxy
CT-04,Utah,0.27860684169050437,State_Proxy
CT-04,Vermont,0.5317729695518091,State_Proxy
CT-04,Virginia,2.214583113571069,State_Proxy
CT-04,Washington,1.0436897722125356,State_Proxy
CT-04,Wisconsin,0.6422228978834568,State_Proxy
CT-04,Puerto Rico,0.3363138267177136,State_Proxy
CT-05,Alabama,1.5767037521950373,State_Proxy
CT-05,Alaska,0.06018900588859449,State_Proxy
CT-05,Arizona,0.6471869396062274,State_Proxy
CT-05,Arkansas,0.16939792378954946,State_Proxy
CT-05,California,4.879032508268232,State_Proxy
CT-05,Colorado,1.0176285531679894,State_Proxy
CT-05,Delaware,1.7746449158905182,State_Proxy
CT-05,DC,1.2161902220788166,State_Proxy
CT-05,Florida,4.888960591713774,State_Proxy
CT-05,Georgia,3.3271489646870482,State_Proxy
CT-05,Hawaii,0.17063893422024212,State_Proxy
CT-05,Idaho,0.38347222308403506,State_Proxy
CT-05,Illinois,2.1686657276354406,State_Proxy
CT-05,Indiana,0.5373575164899261,State_Proxy
CT-05,Iowa,0.07570163627225286,State_Proxy
CT-05,Kansas,0.3325907954256356,State_Proxy
CT-05,Kentucky,0.2091102575717149,State_Proxy
CT-05,Louisiana,0.05770698502720915,State_Proxy
CT-05,Maine,0.6341563300839544,State_Proxy
CT-05,Maryland,1.7920190619202154,State_Proxy
CT-05,Massachusetts,13.298667775302652,State_Proxy
CT-05,Michigan,2.1258508677765438,State_Proxy
CT-05,Minnesota,0.5143988235221117,State_Proxy
CT-05,Mississippi,0.1830490385271688,State_Proxy
CT-05,Missouri,1.5754627417643445,State_Proxy
CT-05,Montana,0.03350728162870209,State_Proxy
CT-05,Nebraska,0.055224964165823814,State_Proxy
CT-05,Nevada,0.8196873894725084,State_Proxy
CT-05,New Hampshire,0.9276552969427708,State_Proxy
CT-05,New Jersey,5.361165060592334,State_Proxy
CT-05,New Mexico,0.129685590007384,State_Proxy
CT-05,New York,31.99386940847238,State_Proxy
CT-05,North Carolina,2.540968856843242,State_Proxy
CT-05,North Dakota,0.4076719264825421,State_Proxy
CT-05,Ohio,0.398364348252347,State_Proxy
CT-05,Oklahoma,1.9502478918335306,State_Proxy
CT-05,Oregon,0.12658306393065233,State_Proxy
CT-05,Pennsylvania,1.8826128233607804,State_Proxy
CT-05,Rhode Island,2.3442687035784537,State_Proxy
CT-05,South Carolina,0.5131578130914191,State_Proxy
CT-05,Tennessee,0.11913700134649632,State_Proxy
CT-05,Texas,1.7330710664623137,State_Proxy
CT-05,Utah,0.27860684169050437,State_Proxy
CT-05,Vermont,0.5317729695518091,State_Proxy
CT-05,Virginia,2.214583113571069,State_Proxy
CT-05,Washington,1.0436897722125356,State_Proxy
CT-05,Wisconsin,0.6422228978834568,State_Proxy
CT-05,Puerto Rico,0.3363138267177136,State_Proxy
DC-AL,Alabama,1.9543007333926832,State_Proxy
DC-AL,Arizona,0.9651391185156923,State_Proxy
DC-AL,California,6.603360323314539,State_Proxy
DC-AL,Colorado,1.8737547161812709,State_Proxy
DC-AL,Connecticut,3.179448047818899,State_Proxy
DC-AL,Delaware,2.542145350233866,State_Proxy
DC-AL,Florida,4.670255910240649,State_Proxy
DC-AL,Georgia,3.178034959797646,State_Proxy
DC-AL,Hawaii,0.4281656704396117,State_Proxy
DC-AL,Idaho,0.19641923495414532,State_Proxy
DC-AL,Illinois,5.102660844744019,State_Proxy
DC-AL,Indiana,0.31794480478188986,State_Proxy
DC-AL,Iowa,0.1257648338915031,State_Proxy
DC-AL,Kansas,0.24729040371924768,State_Proxy
DC-AL,Kentucky,0.15967894640157135,State_Proxy
DC-AL,Louisiana,0.46490595899218556,State_Proxy
DC-AL,Maine,0.11163395367897466,State_Proxy
DC-AL,Maryland,18.18220356946034,State_Proxy
DC-AL,Massachusetts,1.9373436771376489,State_Proxy
DC-AL,Michigan,1.98256249381774,State_Proxy
DC-AL,Minnesota,2.1436545282405643,State_Proxy
DC-AL,Missouri,0.5115378636935295,State_Proxy
DC-AL,Nebraska,0.08478528127517063,State_Proxy
DC-AL,Nevada,0.17663600265660548,State_Proxy
DC-AL,New Hampshire,0.8252434044116608,State_Proxy
DC-AL,New Jersey,4.384812129947575,State_Proxy
DC-AL,New Mexico,0.5044724235872653,State_Proxy
DC-AL,New York,7.808724405443216,State_Proxy
DC-AL,North Carolina,2.005171902157785,State_Proxy
DC-AL,North Dakota,0.5044724235872653,State_Proxy
DC-AL,Ohio,1.3071064196588806,State_Proxy
DC-AL,Oklahoma,0.4295787584608645,State_Proxy
DC-AL,Oregon,0.4861022793109783,State_Proxy
DC-AL,Pennsylvania,3.4352169796656633,State_Proxy
DC-AL,Rhode Island,0.9594867664306809,State_Proxy
DC-AL,South Carolina,1.1982986420224115,State_Proxy
DC-AL,South Dakota,0.2063108511029152,State_Proxy
DC-AL,Tennessee,0.9948139669620021,State_Proxy
DC-AL,Texas,3.122924526968785,State_Proxy
DC-AL,Utah,0.5821922647561716,State_Proxy
DC-AL,Vermont,0.252942755804259,State_Proxy
DC-AL,Virginia,11.143612135599927,State_Proxy
DC-AL,Washington,1.7578814984385378,State_Proxy
DC-AL,West Virginia,0.17522291463535264,State_Proxy
DC-AL,Wisconsin,0.7757853236678113,State_Proxy
DE-AL,Alabama,2.3987228925654103,State_Proxy
DE-AL,Arizona,0.5141601360036488,State_Proxy
DE-AL,California,0.6945308288758967,State_Proxy
DE-AL,Colorado,0.3275697640668408,State_Proxy
DE-AL,Connecticut,0.10988099680723143,State_Proxy
DE-AL,DC,1.5735788033337479,State_Proxy
DE-AL,Florida,3.4643612389600698,State_Proxy
DE-AL,Georgia,0.7214827714889912,State_Proxy
DE-AL,Hawaii,0.6572127544885351,State_Proxy
DE-AL,Illinois,0.6758717916822159,State_Proxy
DE-AL,Indiana,0.3109839532280135,State_Proxy
DE-AL,Kansas,0.2757391051955052,State_Proxy
DE-AL,Kentucky,0.20732263548534227,State_Proxy
DE-AL,Maine,1.0739312518140731,State_Proxy
DE-AL,Maryland,21.032881369987972,State_Proxy
DE-AL,Massachusetts,0.549404984036157,State_Proxy
DE-AL,Michigan,0.7733134303603267,State_Proxy
DE-AL,Minnesota,0.053903885226189004,State_Proxy
DE-AL,Missouri,1.7124849691089274,State_Proxy
DE-AL,Nevada,1.9426130944976572,State_Proxy
DE-AL,New Hampshire,1.6274826885599372,State_Proxy
DE-AL,New Jersey,11.10212713024008,State_Proxy
DE-AL,New Mexico,0.1803706928722478,State_Proxy
DE-AL,New York,6.791889538499814,State_Proxy
DE-AL,North Carolina,6.312974250528673,State_Proxy
DE-AL,Pennsylvania,24.192478334784592,State_Proxy
DE-AL,South Carolina,2.2245718787577227,State_Proxy
DE-AL,South Dakota,0.7131898660695775,State_Proxy
DE-AL,Tennessee,0.7816063357797405,State_Proxy
DE-AL,Texas,2.108471202885931,State_Proxy
DE-AL,Virginia,4.343409213417921,State_Proxy
DE-AL,Washington,0.29232491603433264,State_Proxy
DE-AL,Wisconsin,0.1285400340009122,State_Proxy
DE-AL,Puerto Rico,0.13061326035576562,State_Proxy
FL-01,Alabama,5.3719897948369555,State_Proxy
FL-01,Alaska,0.08188226579608193,State_Proxy
FL-01,Arizona,1.1842808360915609,State_Proxy
FL-01,Arkansas,0.3527407690016499,State_Proxy
FL-01,California,5.4501907053588265,State_Proxy
FL-01,Colorado,2.368450115962691,State_Proxy
FL-01,Connecticut,1.6346332979700113,State_Proxy
FL-01,Delaware,1.6419960085184329,State_Proxy
FL-01,DC,0.45024090565801994,State_Proxy
FL-01,Georgia,5.156351620744549,State_Proxy
FL-01,Hawaii,0.676253808250475,State_Proxy
FL-01,Idaho,0.40249484331371055,State_Proxy
FL-01,Illinois,5.805831936091672,State_Proxy
FL-01,Indiana,1.2127276723013714,State_Proxy
FL-01,Iowa,0.25546374478614114,State_Proxy
FL-01,Kansas,0.8153644151274697,State_Proxy
FL-01,Kentucky,0.9369606953968556,State_Proxy
FL-01,Louisiana,1.0388115246500202,State_Proxy
FL-01,Maine,0.5330156212175469,State_Proxy
FL-01,Maryland,2.4950664261514555,State_Proxy
FL-01,Massachusetts,2.321596503381827,State_Proxy
FL-01,Michigan,2.499751787409542,State_Proxy
FL-01,Minnesota,4.761777269081413,State_Proxy
FL-01,Mississippi,0.49285538186252037,State_Proxy
FL-01,Missouri,1.6899651833036038,State_Proxy
FL-01,Montana,0.14502308655981813,State_Proxy
FL-01,Nebraska,0.3222859208240881,State_Proxy
FL-01,Nevada,1.9694135154823302,State_Proxy
FL-01,New Hampshire,1.1230364710751455,State_Proxy
FL-01,New Jersey,5.398093950417722,State_Proxy
FL-01,New Mexico,0.565813150024152,State_Proxy
FL-01,New York,10.05757416536425,State_Proxy
FL-01,North Carolina,2.7929215347012355,State_Proxy
FL-01,North Dakota,0.31815834066815485,State_Proxy
FL-01,Ohio,3.4139550138385486,State_Proxy
FL-01,Oklahoma,0.3649003970285885,State_Proxy
FL-01,Oregon,0.5899092936371679,State_Proxy
FL-01,Pennsylvania,3.907256620582792,State_Proxy
FL-01,Rhode Island,1.2512145683499385,State_Proxy
FL-01,South Carolina,1.7943818056266727,State_Proxy
FL-01,South Dakota,0.3188276779907386,State_Proxy
FL-01,Tennessee,2.4080525742155645,State_Proxy
FL-01,Texas,4.35905931332684,State_Proxy
FL-01,Utah,0.4927438256420897,State_Proxy
FL-01,Vermont,0.18250597662450957,State_Proxy
FL-01,Virginia,3.725754649942158,State_Proxy
FL-01,Washington,1.5367984926523497,State_Proxy
FL-01,West Virginia,0.6109934192985568,State_Proxy
FL-01,Wisconsin,1.3290808102105178,State_Proxy
FL-01,Wyoming,0.034024647231341944,State_Proxy
FL-01,Puerto Rico,1.3575276464203283,State_Proxy
FL-02,Alabama,5.3719897948369555,State_Proxy
FL-02,Alaska,0.08188226579608193,State_Proxy
FL-02,Arizona,1.1842808360915609,State_Proxy
FL-02,Arkansas,0.3527407690016499,State_Proxy
FL-02,California,5.4501907053588265,State_Proxy
